EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-12.021,-7.313,-2.845,-62.352,-18.639,-10.225,-20.574,6.255,-0.129,0.742,0.656,-3.479,0.549,-0.031,86.667,16089.000,1.000
-4.228,-2.982,2.428,-24.409,0.405,6.300,-4.731,9.709,-0.132,0.742,0.657,-3.571,0.458,0.000,86.667,16090.000,1.000
1.996,1.912,8.795,17.002,19.136,23.414,11.085,14.146,-0.132,0.742,0.657,-3.815,0.336,-0.031,86.667,16091.000,1.000
6.249,6.099,15.639,59.455,36.680,40.011,26.101,19.185,-0.134,0.742,0.655,-3.998,0.336,0.000,86.667,16092.000,1.000
6.194,6.796,19.721,92.368,47.185,50.513,35.079,21.800,-0.135,0.741,0.658,-4.242,0.244,0.000,86.667,16093.000,1.000
0.654,2.770,18.178,103.328,44.926,49.587,32.980,19.603,-0.132,0.740,0.657,-4.242,0.000,-0.061,86.667,16094.000,1.000
-8.154,-4.058,11.298,89.184,30.531,37.663,20.458,13.394,-0.133,0.739,0.657,-4.272,-0.122,-0.031,86.667,16095.000,1.000
-16.461,-10.635,1.693,57.615,10.112,20.081,2.993,5.792,-0.132,0.737,0.660,-4.333,-0.275,0.000,86.667,16096.000,1.000
-22.393,-15.737,-8.516,17.917,-11.152,1.385,-14.829,-1.850,-0.133,0.735,0.660,-4.364,-0.336,0.092,86.667,16097.000,1.000
-26.667,-20.128,-18.656,-26.197,-32.265,-17.538,-32.198,-10.039,-0.131,0.735,0.661,-4.364,-0.488,0.122,86.667,16098.000,1.000
-29.949,-24.173,-27.840,-72.730,-52.672,-36.211,-48.747,-18.704,-0.132,0.735,0.663,-4.364,-0.671,0.092,86.667,16099.000,1.000
-30.687,-26.249,-33.580,-113.386,-67.498,-50.491,-60.316,-25.223,-0.133,0.735,0.660,-4.456,-0.702,0.061,86.667,16100.000,1.000
-26.633,-24.085,-33.111,-134.741,-69.535,-54.174,-60.698,-25.955,-0.131,0.735,0.661,-4.425,-0.732,0.122,86.667,16101.000,1.000
-18.124,-17.432,-26.141,-129.197,-56.477,-45.065,-48.036,-19.877,-0.130,0.734,0.659,-4.395,-0.854,0.153,86.667,16102.000,1.000
-8.487,-8.563,-15.375,-101.882,-33.894,-27.539,-27.464,-9.743,-0.130,0.735,0.660,-4.333,-0.916,0.183,86.667,16103.000,1.000
-0.780,0.037,-3.939,-64.455,-9.793,-8.033,-6.218,0.751,-0.128,0.735,0.660,-4.364,-1.007,0.214,86.667,16104.000,1.000
4.799,7.639,6.950,-24.011,12.181,10.521,12.532,9.898,-0.128,0.735,0.657,-4.242,-1.068,0.305,86.667,16105.000,1.000
9.512,14.361,17.147,18.807,32.512,28.406,29.489,17.445,-0.127,0.733,0.661,-4.272,-1.221,0.336,86.667,16106.000,1.000
12.835,18.983,25.076,61.207,49.885,44.177,43.800,22.171,-0.127,0.733,0.662,-4.272,-1.221,0.275,86.667,16107.000,1.000
12.069,19.000,27.455,92.276,58.515,52.464,50.479,21.579,-0.127,0.732,0.660,-4.211,-1.221,0.305,86.667,16108.000,1.000
5.615,13.251,22.313,99.497,53.111,48.247,44.737,14.576,-0.128,0.732,0.661,-4.150,-1.190,0.275,86.667,16109.000,1.000
-4.561,3.566,11.615,80.497,35.192,32.483,27.753,3.639,-0.127,0.732,0.665,-4.120,-1.282,0.214,86.667,16110.000,1.000
-14.538,-6.646,0.026,45.004,12.336,11.708,6.253,-6.708,-0.128,0.733,0.662,-4.120,-1.282,0.183,86.667,16111.000,1.000
-21.871,-14.774,-8.740,4.695,-8.721,-7.944,-13.592,-13.492,-0.127,0.729,0.662,-3.876,-1.343,-0.031,86.667,16112.000,1.000
-26.651,-19.791,-13.978,-35.882,-26.532,-24.820,-30.275,-16.872,-0.124,0.732,0.664,-3.906,-1.404,0.000,86.667,16113.000,1.000
-29.468,-21.384,-16.693,-76.263,-41.916,-39.253,-44.386,-18.256,-0.122,0.731,0.663,-3.906,-1.312,0.031,86.667,16114.000,1.000
-29.367,-19.055,-17.016,-110.782,-52.461,-48.830,-53.737,-17.718,-0.121,0.732,0.661,-3.784,-1.190,-0.061,86.667,16115.000,1.000
-24.725,-12.591,-13.826,-127.744,-52.849,-48.757,-53.640,-14.171,-0.122,0.730,0.662,-3.815,-1.221,-0.031,86.667,16116.000,1.000
-15.761,-3.216,-6.778,-119.479,-40.855,-37.161,-42.277,-7.667,-0.121,0.732,0.663,-3.632,-1.282,-0.122,86.667,16117.000,1.000
-5.067,6.521,2.388,-90.061,-20.704,-18.033,-23.643,-0.271,-0.118,0.731,0.665,-3.418,-1.160,-0.275,86.667,16118.000,1.000
4.672,14.454,11.119,-50.596,0.811,2.087,-3.948,5.800,-0.120,0.733,0.662,-3.418,-1.129,-0.458,86.667,16119.000,1.000
12.838,20.101,18.170,-8.504,20.374,19.469,13.839,10.183,-0.119,0.732,0.664,-3.357,-0.977,-0.671,86.667,16120.000,1.000
20.216,24.064,23.845,35.418,38.593,34.137,30.459,13.889,-0.118,0.730,0.663,-3.357,-1.068,-0.702,86.667,16121.000,1.000
26.460,26.428,28.196,79.200,54.820,45.918,45.713,17.054,-0.119,0.731,0.666,-3.204,-1.068,-0.854,86.667,16122.000,1.000
29.272,26.291,29.814,113.152,64.083,51.520,55.420,17.951,-0.121,0.732,0.666,-3.235,-0.916,-0.946,86.667,16123.000,1.000
26.688,23.080,27.051,125.055,61.008,47.087,54.593,14.711,-0.122,0.734,0.664,-3.265,-0.854,-1.129,86.667,16124.000,1.000
19.569,17.869,20.134,111.341,45.922,32.989,42.953,7.736,-0.123,0.732,0.664,-3.235,-0.946,-1.312,86.667,16125.000,1.000
10.931,12.717,11.278,79.887,25.026,14.237,25.512,-0.458,-0.125,0.732,0.664,-3.204,-0.977,-1.343,86.667,16126.000,1.000
2.969,8.702,2.581,40.993,4.282,-4.356,7.484,-7.948,-0.124,0.733,0.662,-3.113,-1.007,-1.495,86.667,16127.000,1.000
-4.064,5.463,-5.307,-1.226,-14.973,-21.716,-9.519,-14.865,-0.123,0.732,0.661,-3.143,-0.946,-1.587,86.667,16128.000,1.000
-9.703,2.986,-11.817,-45.694,-33.020,-37.834,-25.072,-21.415,-0.124,0.732,0.662,-3.143,-0.885,-1.648,86.667,16129.000,1.000
-11.508,2.786,-14.842,-85.219,-46.322,-49.229,-35.608,-25.645,-0.126,0.732,0.662,-3.052,-0.946,-1.740,86.667,16130.000,1.000
-6.904,6.325,-11.996,-106.296,-48.397,-50.095,-35.478,-24.726,-0.125,0.730,0.663,-2.991,-1.007,-1.770,86.667,16131.000,1.000
3.760,12.806,-3.375,-100.017,-36.499,-38.231,-22.727,-18.093,-0.125,0.730,0.662,-3.082,-0.977,-1.740,86.667,16132.000,1.000
17.066,19.476,7.947,-70.328,-15.178,-17.866,-1.925,-8.179,-0.127,0.731,0.663,-3.052,-0.977,-1.740,86.667,16133.000,1.000
29.374,23.997,18.357,-29.294,7.872,4.121,19.736,1.819,-0.128,0.732,0.665,-3.143,-0.946,-1.862,86.667,16134.000,1.000
39.129,25.976,26.141,14.115,28.201,23.575,38.161,10.202,-0.128,0.732,0.664,-3.113,-1.099,-1.740,86.667,16135.000,1.000
45.987,26.009,31.196,57.345,45.255,39.568,52.880,16.559,-0.129,0.732,0.663,-3.052,-1.099,-1.709,86.667,16136.000,1.000
48.380,23.778,32.960,96.917,57.542,50.493,62.708,19.974,-0.131,0.732,0.663,-3.082,-1.038,-1.801,86.667,16137.000,1.000
43.630,18.041,29.959,122.855,60.262,52.331,63.614,18.708,-0.133,0.732,0.663,-3.113,-1.068,-1.770,86.667,16138.000,1.000
31.200,8.764,21.757,124.585,49.650,42.353,52.507,12.203,-0.132,0.733,0.665,-3.113,-1.221,-1.709,86.667,16139.000,1.000
14.831,-1.540,10.512,101.607,28.453,23.564,32.120,2.810,-0.134,0.732,0.666,-3.204,-1.343,-1.648,86.667,16140.000,1.000
0.230,-9.436,-0.339,64.664,4.711,3.305,9.949,-5.553,-0.135,0.729,0.665,-2.991,-1.434,-1.587,86.667,16141.000,1.000
-9.402,-13.471,-9.021,25.054,-15.535,-13.260,-8.340,-10.808,-0.133,0.728,0.665,-2.960,-1.434,-1.556,86.667,16142.000,1.000
-14.770,-14.741,-16.162,-14.447,-32.454,-26.672,-22.833,-13.959,-0.134,0.729,0.665,-2.960,-1.495,-1.587,86.667,16143.000,1.000
-17.499,-14.561,-22.266,-55.422,-48.035,-39.091,-35.573,-16.449,-0.133,0.730,0.664,-2.838,-1.526,-1.465,86.667,16144.000,1.000
-17.112,-12.578,-25.597,-93.027,-59.498,-48.462,-44.635,-17.445,-0.133,0.730,0.664,-2.899,-1.587,-1.434,86.667,16145.000,1.000
-11.981,-7.820,-23.668,-114.630,-60.124,-49.299,-44.679,-14.874,-0.135,0.729,0.664,-2.716,-1.678,-1.434,86.667,16146.000,1.000
-2.447,-0.811,-16.382,-110.844,-46.680,-39.098,-33.353,-8.477,-0.135,0.729,0.663,-2.808,-1.770,-1.282,86.667,16147.000,1.000
8.579,6.502,-6.573,-84.648,-23.621,-21.704,-14.760,-0.558,-0.135,0.731,0.666,-2.594,-2.045,-1.221,86.667,16148.000,1.000
18.133,12.674,2.544,-47.297,1.031,-3.535,4.374,6.229,-0.135,0.731,0.666,-2.594,-2.014,-1.068,86.667,16149.000,1.000
25.372,17.782,9.744,-7.215,22.517,12.045,20.555,11.010,-0.133,0.732,0.667,-2.625,-2.045,-1.160,86.667,16150.000,1.000
30.874,22.326,15.457,33.822,40.671,25.424,34.182,14.338,-0.133,0.733,0.668,-2.563,-2.197,-1.038,86.667,16151.000,1.000
34.293,25.522,19.651,73.686,55.236,36.589,45.025,16.217,-0.132,0.732,0.666,-2.533,-2.136,-1.007,86.667,16152.000,1.000
33.701,25.411,20.954,103.419,62.540,42.391,49.390,15.424,-0.132,0.733,0.664,-2.686,-2.167,-0.793,86.667,16153.000,1.000
27.714,20.920,18.288,111.860,58.589,39.290,43.426,11.140,-0.130,0.732,0.664,-2.625,-2.197,-0.885,86.667,16154.000,1.000
17.544,13.192,12.601,96.075,44.214,27.792,28.067,4.455,-0.131,0.733,0.666,-2.655,-2.197,-0.977,86.667,16155.000,1.000
6.125,4.522,6.046,63.628,24.792,12.191,8.567,-2.565,-0.132,0.731,0.665,-2.563,-2.197,-0.946,86.667,16156.000,1.000
-4.548,-3.648,-0.306,23.692,4.614,-4.113,-10.871,-9.003,-0.130,0.731,0.667,-2.625,-2.106,-0.854,86.667,16157.000,1.000
-14.245,-11.183,-6.986,-20.598,-16.208,-21.024,-29.944,-15.370,-0.131,0.731,0.663,-2.594,-2.106,-0.885,86.667,16158.000,1.000
-22.374,-17.667,-13.988,-68.172,-37.755,-38.341,-48.613,-21.456,-0.131,0.729,0.660,-2.655,-1.984,-0.916,86.667,16159.000,1.000
-26.311,-21.203,-18.961,-111.090,-55.046,-51.697,-62.478,-24.775,-0.130,0.728,0.661,-2.594,-1.984,-0.916,86.667,16160.000,1.000
-23.307,-19.805,-18.708,-135.088,-59.930,-54.564,-64.629,-22.317,-0.129,0.730,0.661,-2.625,-1.953,-0.916,86.667,16161.000,1.000
-13.852,-13.842,-12.550,-130.916,-48.811,-44.589,-52.528,-13.834,-0.126,0.731,0.666,-2.533,-1.923,-0.916,86.667,16162.000,1.000
-1.940,-6.168,-3.331,-102.588,-26.624,-26.272,-31.285,-2.486,-0.122,0.731,0.663,-2.686,-1.831,-0.854,86.667,16163.000,1.000
8.327,0.417,5.247,-62.425,-2.095,-6.541,-9.005,8.197,-0.124,0.730,0.665,-2.655,-1.648,-0.854,86.667,16164.000,1.000
15.737,5.189,11.660,-19.474,19.776,11.346,10.047,17.279,-0.126,0.730,0.666,-2.686,-1.556,-0.885,86.667,16165.000,1.000
21.007,8.557,16.357,24.239,38.915,28.098,26.179,25.516,-0.125,0.730,0.665,-2.655,-1.373,-0.916,86.667,16166.000,1.000
23.582,9.796,19.044,66.165,54.584,43.069,38.971,32.069,-0.125,0.731,0.663,-2.716,-1.282,-1.007,86.667,16167.000,1.000
20.971,6.974,17.525,96.501,61.721,51.132,44.059,33.687,-0.127,0.728,0.665,-2.594,-1.129,-0.885,86.667,16168.000,1.000
11.801,-0.537,10.062,103.339,55.049,46.698,36.920,27.889,-0.126,0.727,0.661,-2.502,-1.190,-0.885,86.667,16169.000,1.000
-1.391,-10.260,-1.716,84.204,35.784,30.146,18.823,16.279,-0.126,0.727,0.665,-2.594,-1.068,-0.916,86.667,16170.000,1.000
-13.629,-18.237,-13.460,48.885,11.712,8.297,-3.148,3.655,-0.126,0.727,0.666,-2.563,-0.885,-0.977,86.667,16171.000,1.000
-21.889,-22.528,-21.937,9.427,-10.053,-11.971,-22.585,-6.294,-0.126,0.727,0.664,-2.563,-0.854,-0.824,86.667,16172.000,1.000
-26.846,-24.256,-27.165,-29.668,-28.291,-28.778,-38.408,-13.371,-0.127,0.729,0.663,-2.502,-0.702,-0.824,86.667,16173.000,1.000
-29.847,-25.013,-30.308,-68.642,-44.379,-42.867,-51.810,-18.680,-0.127,0.729,0.665,-2.594,-0.549,-0.885,86.667,16174.000,1.000
-29.788,-24.441,-30.934,-102.712,-56.060,-52.387,-60.680,-21.615,-0.127,0.729,0.667,-2.716,-0.519,-0.885,86.667,16175.000,1.000
-24.453,-21.151,-27.695,-120.612,-57.716,-53.017,-60.077,-20.434,-0.128,0.729,0.666,-2.686,-0.458,-0.885,86.667,16176.000,1.000
-14.111,-15.212,-20.978,-114.394,-46.879,-43.204,-48.191,-15.213,-0.129,0.728,0.664,-2.502,-0.397,-0.977,86.667,16177.000,1.000
-2.120,-8.565,-13.385,-87.461,-27.927,-26.942,-29.403,-8.643,-0.130,0.729,0.665,-2.441,-0.336,-0.824,86.667,16178.000,1.000
8.155,-3.035,-7.301,-50.414,-7.932,-10.194,-10.270,-3.487,-0.132,0.729,0.664,-2.350,-0.244,-0.793,86.667,16179.000,1.000
16.018,1.284,-2.652,-10.550,9.834,4.389,6.363,0.052,-0.131,0.729,0.666,-2.594,-0.305,-0.824,86.667,16180.000,1.000
22.476,5.079,2.201,31.063,26.290,17.713,21.592,3.669,-0.133,0.733,0.662,-2.625,-0.397,-0.854,86.667,16181.000,1.000
27.098,7.625,7.345,71.746,40.787,29.398,35.077,7.740,-0.133,0.732,0.667,-2.563,-0.519,-0.885,86.667,16182.000,1.000
27.270,6.793,10.258,100.946,47.971,35.139,42.023,9.986,-0.134,0.731,0.667,-2.777,-0.488,-0.824,86.667,16183.000,1.000
21.239,1.712,8.538,106.256,42.458,30.682,37.435,8.131,-0.136,0.733,0.666,-2.747,-0.519,-0.854,86.667,16184.000,1.000
10.788,-5.621,2.766,85.105,25.337,17.194,22.217,2.919,-0.134,0.733,0.665,-2.838,-0.488,-0.885,86.667,16185.000,1.000
-0.144,-12.057,-4.213,47.098,3.714,0.614,2.899,-2.675,-0.134,0.730,0.662,-2.960,-0.641,-0.763,86.667,16186.000,1.000
-8.994,-16.155,-10.452,3.938,-16.261,-14.393,-14.794,-6.881,-0.134,0.729,0.663,-3.052,-0.702,-0.854,86.667,16187.000,1.000
-15.829,-18.879,-16.409,-40.157,-34.107,-28.126,-30.322,-10.730,-0.135,0.729,0.666,-3.021,-0.824,-0.763,86.667,16188.000,1.000
-21.196,-21.628,-22.980,-85.568,-51.699,-42.501,-45.242,-15.832,-0.136,0.727,0.665,-2.869,-0.824,-0.702,86.667,16189.000,1.000
-23.927,-24.161,-28.862,-127.136,-66.886,-55.380,-57.411,-21.327,-0.136,0.729,0.667,-2.777,-0.916,-0.763,86.667,16190.000,1.000
-22.040,-24.855,-30.933,-152.181,-73.163,-60.588,-60.930,-24.033,-0.137,0.729,0.663,-2.716,-1.038,-0.702,86.667,16191.000,1.000
-15.390,-22.573,-27.190,-150.797,-66.120,-53.932,-52.179,-21.513,-0.134,0.732,0.663,-2.686,-1.129,-0.580,86.667,16192.000,1.000
-6.380,-17.671,-18.537,-125.337,-48.101,-37.430,-33.900,-14.101,-0.133,0.731,0.663,-2.655,-1.160,-0.519,86.667,16193.000,1.000
2.206,-11.324,-7.576,-86.880,-25.237,-16.600,-12.162,-3.797,-0.135,0.733,0.666,-2.686,-1.221,-0.397,86.667,16194.000,1.000
9.377,-4.536,3.554,-43.831,-1.358,4.897,9.327,7.716,-0.135,0.732,0.665,-2.655,-1.251,-0.305,86.667,16195.000,1.000
15.318,1.680,13.517,2.178,22.912,26.059,29.964,19.092,-0.134,0.732,0.667,-2.747,-1.373,-0.244,86.667,16196.000,1.000
19.105,5.608,20.600,49.034,45.524,44.813,47.987,28.038,-0.134,0.732,0.667,-2.991,-1.404,-0.092,86.667,16197.000,1.000
18.457,5.534,22.807,87.671,60.681,56.363,58.393,31.646,-0.134,0.729,0.668,-2.991,-1.312,0.031,86.667,16198.000,1.000
12.463,1.814,19.994,107.094,63.368,57.050,57.127,28.986,-0.135,0.726,0.672,-2.930,-1.404,0.000,86.667,16199.000,1.000
3.832,-2.350,15.336,105.417,55.394,49.179,46.620,22.945,-0.134,0.723,0.671,-2.960,-1.404,0.031,86.667,16200.000,1.000
-2.674,-3.072,13.484,92.652,44.780,40.120,35.083,18.407,-0.132,0.720,0.671,-2.869,-1.495,0.092,86.667,16201.000,1.000
-4.240,1.132,16.791,81.111,38.487,35.865,29.518,18.167,-0.133,0.720,0.670,-2.716,-1.526,0.153,86.667,16202.000,1.000
-1.702,8.676,23.797,75.343,37.204,36.642,30.642,21.104,-0.132,0.721,0.671,-2.625,-1.526,0.275,86.667,16203.000,1.000
2.869,17.109,31.456,73.948,38.193,39.573,35.424,24.483,-0.132,0.720,0.667,-2.533,-1.404,0.183,86.667,16204.000,1.000
8.956,25.108,37.845,79.031,41.336,43.961,42.815,27.056,-0.130,0.722,0.671,-2.472,-1.251,0.275,86.667,16205.000,1.000
16.984,31.990,42.203,98.916,49.886,51.934,54.778,29.201,-0.128,0.722,0.671,-2.472,-1.221,0.397,86.667,16206.000,1.000
25.810,36.396,43.576,140.343,65.673,64.520,72.255,30.946,-0.127,0.721,0.670,-2.502,-1.068,0.519,86.667,16207.000,1.000
32.602,36.870,41.135,201.468,86.306,79.587,92.750,31.443,-0.128,0.722,0.673,-2.594,-1.190,0.549,86.667,16208.000,1.000
35.953,34.149,36.396,275.692,108.748,95.067,113.521,30.957,-0.129,0.725,0.672,-2.502,-1.068,0.610,86.667,16209.000,1.000
38.323,32.049,34.062,360.934,134.295,113.031,135.975,32.379,-0.128,0.724,0.674,-2.441,-0.977,0.610,86.667,16210.000,1.000
43.952,34.871,39.036,460.566,167.107,138.044,164.201,39.306,-0.130,0.725,0.677,-2.563,-0.946,0.671,86.667,16211.000,1.000
53.910,43.321,51.795,573.340,206.920,170.489,198.211,52.089,-0.131,0.726,0.675,-2.502,-0.732,0.732,86.667,16212.000,1.000
64.040,53.368,67.105,685.752,245.215,203.062,230.378,66.367,-0.134,0.725,0.677,-2.533,-0.519,0.671,86.667,16213.000,1.000
68.500,59.422,77.873,778.632,270.678,225.560,250.499,76.131,-0.135,0.724,0.676,-2.563,-0.580,0.671,86.667,16214.000,1.000
64.878,58.403,80.157,841.687,278.270,232.943,254.223,78.132,-0.135,0.722,0.677,-2.350,-0.580,0.549,86.667,16215.000,1.000
55.326,50.956,74.598,879.357,271.858,227.871,245.522,73.254,-0.135,0.723,0.676,-2.319,-0.610,0.488,86.667,16216.000,1.000
43.582,39.920,64.261,902.555,258.577,216.166,231.461,64.462,-0.134,0.726,0.676,-2.197,-0.732,0.397,86.667,16217.000,1.000
32.311,28.542,52.351,918.101,242.863,201.890,216.506,54.474,-0.137,0.730,0.676,-1.953,-0.641,0.427,86.667,16218.000,1.000
23.304,19.841,41.886,928.318,226.853,187.489,202.530,45.495,-0.139,0.733,0.681,-2.014,-0.641,0.488,86.667,16219.000,1.000
18.330,16.050,35.769,937.400,213.851,176.239,191.790,39.747,-0.141,0.733,0.679,-1.953,-0.824,0.519,86.667,16220.000,1.000
17.923,17.183,35.184,951.605,207.356,171.000,186.352,38.337,-0.142,0.731,0.679,-2.075,-0.946,0.427,86.667,16221.000,1.000
19.581,20.267,37.754,970.666,205.839,169.817,183.911,39.354,-0.142,0.724,0.681,-2.075,-1.099,0.305,86.667,16222.000,1.000
18.671,20.974,38.447,982.381,200.997,164.963,176.609,38.298,-0.143,0.720,0.681,-1.984,-1.099,0.336,86.667,16223.000,1.000
11.931,16.627,33.193,970.024,183.601,148.491,156.429,31.458,-0.144,0.716,0.681,-1.587,-1.221,0.427,86.667,16224.000,1.000
-0.115,7.844,21.862,925.865,151.232,118.979,122.046,19.035,-0.146,0.713,0.680,-1.312,-1.343,0.488,86.667,16225.000,1.000
-14.583,-2.687,7.524,854.941,108.920,81.669,78.977,4.466,-0.149,0.711,0.680,-1.129,-1.495,0.488,86.667,16226.000,1.000
-29.847,-12.979,-7.199,764.753,61.951,41.676,32.595,-9.528,-0.147,0.713,0.681,-0.824,-1.617,0.641,86.667,16227.000,1.000
-47.029,-23.119,-22.611,654.405,9.893,-1.510,-17.411,-23.673,-0.147,0.716,0.683,-0.549,-1.770,0.793,86.667,16228.000,1.000
-67.685,-33.976,-40.597,516.809,-50.940,-51.748,-74.521,-40.527,-0.146,0.720,0.683,-0.305,-1.953,0.793,86.667,16229.000,1.000
-90.714,-45.223,-61.332,350.222,-120.422,-109.566,-138.641,-60.705,-0.146,0.722,0.684,-0.305,-2.075,1.129,86.667,16230.000,1.000
-112.456,-55.307,-82.279,163.651,-192.507,-169.779,-204.131,-81.711,-0.144,0.723,0.683,-0.305,-2.106,1.526,86.667,16231.000,1.000
-129.780,-63.276,-100.606,-30.385,-260.599,-226.083,-264.753,-100.507,-0.145,0.722,0.681,-0.092,-2.136,1.892,86.667,16232.000,1.000
-142.027,-69.705,-115.452,-224.868,-322.508,-275.828,-318.255,-115.918,-0.148,0.722,0.682,0.061,-2.258,2.045,86.667,16233.000,1.000
-149.508,-75.363,-127.125,-416.473,-378.114,-318.681,-364.439,-127.896,-0.150,0.722,0.684,0.214,-2.350,2.289,86.667,16234.000,1.000
-151.248,-79.532,-134.961,-596.626,-423.773,-352.159,-400.331,-135.466,-0.152,0.720,0.682,0.458,-2.502,2.441,86.667,16235.000,1.000
-145.501,-80.274,-137.140,-749.956,-452.340,-371.311,-420.208,-136.737,-0.155,0.720,0.680,0.641,-2.625,2.655,86.667,16236.000,1.000
-132.510,-76.549,-132.793,-864.610,-459.831,-373.674,-421.364,-131.219,-0.156,0.722,0.677,0.824,-2.838,2.899,86.667,16237.000,1.000
-115.633,-69.572,-123.559,-942.252,-450.312,-362.961,-408.239,-121.237,-0.156,0.725,0.681,0.977,-2.991,3.174,86.667,16238.000,1.000
-98.906,-61.583,-112.341,-995.173,-432.532,-346.255,-389.099,-110.167,-0.152,0.728,0.680,1.221,-3.143,3.448,86.667,16239.000,1.000
-83.980,-53.753,-100.822,-1034.223,-412.409,-328.015,-369.107,-99.669,-0.149,0.730,0.677,1.282,-3.265,3.662,86.667,16240.000,1.000
-70.405,-46.168,-89.111,-1062.797,-390.791,-308.503,-348.442,-89.599,-0.148,0.733,0.677,1.312,-3.357,3.845,86.667,16241.000,1.000
-58.639,-39.485,-77.798,-1083.177,-368.398,-288.163,-327.154,-80.380,-0.149,0.738,0.674,1.465,-3.510,4.059,86.667,16242.000,1.000
-51.224,-35.330,-69.089,-1104.117,-349.919,-271.169,-309.166,-74.084,-0.150,0.741,0.674,1.312,-3.540,4.272,86.667,16243.000,1.000
-50.249,-34.731,-65.128,-1137.340,-340.939,-262.720,-299.519,-72.528,-0.148,0.744,0.674,1.221,-3.540,4.547,86.667,16244.000,1.000
-54.470,-36.853,-65.676,-1187.030,-341.889,-263.595,-298.715,-74.931,-0.146,0.742,0.675,1.099,-3.510,4.669,86.667,16245.000,1.000
-59.958,-39.684,-68.163,-1246.267,-347.271,-269.214,-301.812,-78.274,-0.142,0.743,0.678,0.885,-3.571,4.822,86.667,16246.000,1.000
-63.535,-41.789,-70.124,-1304.941,-351.259,-274.282,-303.440,-79.958,-0.139,0.739,0.676,0.610,-3.571,4.974,86.667,16247.000,1.000
-64.731,-43.031,-71.061,-1358.596,-352.412,-276.953,-302.251,-79.545,-0.137,0.737,0.672,0.580,-3.387,5.157,86.667,16248.000,1.000
-63.966,-43.261,-71.389,-1406.861,-351.576,-277.483,-299.247,-77.657,-0.133,0.734,0.669,0.488,-3.418,5.371,86.667,16249.000,1.000
-59.895,-40.890,-70.055,-1444.908,-346.404,-273.958,-292.800,-73.797,-0.131,0.733,0.672,0.397,-3.235,5.554,86.667,16250.000,1.000
-50.247,-34.152,-64.708,-1461.916,-331.116,-262.050,-278.115,-66.428,-0.129,0.733,0.671,0.397,-3.113,5.768,86.667,16251.000,1.000
-35.516,-23.979,-54.897,-1450.976,-303.043,-240.221,-252.824,-55.651,-0.126,0.730,0.672,0.183,-2.808,6.073,86.667,16252.000,1.000
-19.955,-13.980,-43.531,-1417.766,-267.131,-213.094,-221.014,-44.356,-0.125,0.728,0.672,0.214,-2.533,6.287,86.667,16253.000,1.000
-7.587,-6.855,-33.842,-1375.447,-231.455,-187.260,-189.376,-35.328,-0.121,0.723,0.671,0.183,-2.136,6.531,86.667,16254.000,1.000
1.724,-1.850,-25.951,-1331.640,-199.258,-164.619,-160.353,-28.083,-0.120,0.720,0.667,0.214,-1.801,6.744,86.667,16255.000,1.000
10.937,3.618,-17.663,-1284.122,-167.892,-142.177,-131.467,-20.043,-0.115,0.720,0.666,0.458,-1.465,6.897,86.667,16256.000,1.000
21.218,10.377,-8.177,-1230.043,-135.560,-118.330,-101.371,-10.521,-0.114,0.722,0.664,0.610,-1.038,7.050,86.667,16257.000,1.000
30.011,16.271,0.135,-1175.530,-106.438,-97.044,-74.183,-2.267,-0.111,0.722,0.664,0.671,-0.580,7.233,86.667,16258.000,1.000
33.866,18.547,3.976,-1132.552,-87.280,-84.409,-56.286,1.258,-0.111,0.725,0.664,0.671,-0.214,7.385,86.667,16259.000,1.000
32.302,16.953,2.807,-1106.833,-79.713,-81.739,-49.472,-0.271,-0.112,0.727,0.660,0.702,0.183,7.538,86.667,16260.000,1.000
28.234,14.074,-0.281,-1092.073,-77.914,-83.571,-48.817,-3.324,-0.113,0.728,0.658,0.885,0.580,7.538,86.667,16261.000,1.000
24.691,12.460,-1.833,-1077.611,-74.756,-83.154,-47.965,-4.166,-0.116,0.730,0.659,0.885,0.854,7.507,86.667,16262.000,1.000
22.241,12.225,-1.323,-1058.854,-68.343,-78.480,-44.803,-2.545,-0.116,0.736,0.654,0.916,1.068,7.507,86.667,16263.000,1.000
20.692,12.410,0.077,-1036.256,-60.181,-70.954,-39.894,-0.332,-0.118,0.740,0.654,0.977,1.282,7.355,86.667,16264.000,1.000
21.977,13.596,2.894,-1005.676,-48.521,-59.491,-30.862,2.526,-0.121,0.742,0.650,0.885,1.434,7.172,86.667,16265.000,1.000
29.061,17.387,9.274,-955.938,-27.541,-39.589,-12.173,8.324,-0.120,0.743,0.652,0.732,1.556,7.080,86.667,16266.000,1.000
42.067,23.736,19.768,-878.719,6.000,-9.016,18.601,17.992,-0.123,0.742,0.653,0.702,1.587,6.866,86.667,16267.000,1.000
57.215,30.340,32.065,-777.998,47.929,28.160,56.650,29.168,-0.123,0.740,0.652,0.610,1.801,6.744,86.667,16268.000,1.000
70.141,34.886,43.298,-666.621,90.223,64.847,93.698,38.579,-0.123,0.739,0.651,0.580,1.740,6.622,86.667,16269.000,1.000
