Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,Elements
0.99159086,-0.1198317,0.18655534,0.7190083,0.08121844,-0.16721155,-0.024029735,0.26309493,774.0293,797.3993,793.36993,798.20514,
0.99159086,-0.1198317,0.18655534,0.7190083,0.08121844,-0.16721155,-0.024029735,0.26309493,776.4469,798.20514,793.36993,803.0403,
0.99159086,-0.1198317,0.18655534,0.7190083,0.08121844,-0.16721155,-0.024029735,0.26309493,782.0879,798.20514,798.60803,811.50183,
0.99159086,-0.1198317,0.18655534,0.7190083,0.08121844,-0.16721155,-0.024029735,0.26309493,782.0879,796.1905,796.99634,805.05493,
0.99159086,-0.1198317,0.18655534,0.7190083,0.08121844,-0.16721155,-0.024029735,0.26309493,781685,797.8022,790.9524,803.8461,
0.99159086,-0.1198317,0.18655534,0.7190083,0.08121844,-0.16721155,-0.024029735,0.26309493,782.8938,792.96704,790.9524,806.6667,
0.99159086,-0.1198317,0.18655534,0.7190083,0.08121844,-0.16721155,-0.024029735,0.26309493,781685,784.90845,791.3553,805.05493,
0.99159086,-0.1198317,0.18655534,0.7190083,0.08121844,-0.16721155,-0.024029735,0.26309493,783.2967,789.7436,790.54944,805.8608,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,788.1319,796.1905,791.75824,810293,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,791.3553,794.17584,792.96704,814.7253,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,796.1905,794.17584,794.17584,815.12823,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,793.7729,795.78754,792.5641,808.68134,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,792.5641,793.36993,795.38464,813.1135,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,792.1612,788.5348,792.96704,813.5165,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,790.54944,790.14655,788.5348,807.8755,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,790.9524,790.54944,791.75824,814.3223,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,788.5348,790.14655,793.7729,808.68134,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,788.1319,792.5641,788.1319,800.6227,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,784.10254,790.9524,788.5348,805.05493,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,780.4762,793.36993,791.75824,808.2784,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,785.31134,794.9817,789.34064,814.3223,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,779.67035,790.54944,792.1612,807.0696,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,774.43225,791.75824,794.57874,803.44324,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,775.2381,795.38464,793.36993,807.0696,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,773.6264,793.36993,794.57874,804.65204,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,778.86444,795.38464,800.2198,804.65204,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,779.67035,795.38464,804.2491,808.2784,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,775.64105,788.5348,803.44324,805.8608,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,776.04395,791.3553,803.0403,795.78754,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,780.87915,792.5641,797.8022,797.8022,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,782.0879,791.3553,791.75824,805.05493,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,781.28204,796.1905,790.9524,802.23444,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,780.4762,794.57874,794.17584,802.23444,
0.9943318,-0.117117204,0.18655534,0.65663576,0.07391691,-0.17956132,-0.014498453,0.26415396,776.4469,790.54944,798.60803,805.05493,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,778.0586,795.78754,796.5934,803.0403,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,780.4762,794.57874,791.3553,810293,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,778.46155,792.96704,792.96704,817.9487,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,774.83514,795.38464,790.9524,812.3077,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,779.67035,796.99634,789.34064,807.0696,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,781.28204,796.99634,787326,808.2784,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,782.8938,798.20514,791.3553,813.1135,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,787326,794.9817,799.81683,821.1722,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,794.17584,794.9817,805.8608,821.5751,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,798.20514,800.2198,805.8608,817.9487,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,793.36993,798.20514,794.17584,818.7546,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,794.57874,794.57874,792.1612,829.2308,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,794.57874,799.41394,799.41394,833.2601,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,798.20514,800.2198,798.60803,818.7546,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,799011,798.20514,795.78754,815.12823,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,797.8022,800.2198,799011,818.3516,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,801.4286,797.8022,806.26373,826.8132,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,799011,796.99634,810696,826.4103,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,793.36993,796.99634,807.8755,812.3077,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,790.9524,799.41394,800.2198,814.7253,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,790.9524,796.5934,796.1905,815.5311,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,788.1319,793.7729,796.5934,811.0989,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,786.9231,794.57874,797.3993,816.7399,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,792.5641,797.3993,797.8022,814.3223,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,791.75824,796.1905,797.3993,811.9048,
0.985745,-0.12534907,0.18655534,0.63098353,0.06776162,-0.19411497,8.7924546E-4,0.2670226,792.1612,793.36993,797.8022,818.7546,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,794.9817,792.96704,797.8022,818.3516,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,794.57874,793.36993,798.60803,818.7546,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,793.36993,796.1905,799011,822.7839,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,794.17584,795.38464,795.38464,819.15753,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,799011,794.17584,791.3553,812.71063,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,804.2491,799011,794.57874,822381,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,797.3993,800.2198,797.8022,827619,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,785.7143,793.7729,798.60803,813.1135,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,784.90845,791.3553,806.6667,815.12823,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,788.5348,792.1612,808.2784,818.3516,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,783.69965,794.17584,801.4286,810696,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,789.7436,793.36993,796.99634,812.3077,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,796.5934,794.57874,797.8022,810696,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,790.14655,796.99634,798.20514,809.89014,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,788.1319,794.57874,788.93774,806.26373,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,791.3553,794.17584,785.7143,806.6667,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,790.54944,795.38464,795.78754,812.3077,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,790.14655,792.1612,795.38464,810696,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,789.34064,784.5055,792.5641,804.2491,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,785.7143,781.28204,789.34064,796.1905,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,786.1172,786.52014,782.0879,795.78754,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,792.96704,793.7729,785.7143,808.2784,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,797.8022,796.99634,788.5348,811.0989,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,798.60803,796.5934,789.34064,805.4579,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,800.2198,793.7729,788.93774,804.2491,
0.9501262,-0.1327082,0.1918947,0.62319475,0.06223309,-0.20518008,0.019571627,0.26986334,801.02563,791.3553,787.72894,804.2491,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,802.6374,792.96704,790.14655,805.05493,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,809.0842,796.1905,788.93774,805.4579,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,810696,791.75824,783.69965,810696,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,806.26373,792.1612,786.52014,819.9634,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,805.8608,793.36993,790.54944,818.7546,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,804.2491,784.5055,788.5348,819.15753,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,796.5934,784.10254,787326,822.7839,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,792.1612,786.52014,788.5348,817.9487,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,799011,787.72894,794.17584,818.3516,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,800.2198,793.36993,793.7729,820.3663,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,794.17584,794.57874,783.69965,810696,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,782.0879,790.9524,775.64105,796.1905,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,778.46155,787.72894,778.86444,795.78754,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,782.8938,785.7143,780.87915,794.57874,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,785.7143,787326,785.7143,793.7729,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,789.34064,786.1172,788.5348,801.8315,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,789.7436,788.1319,788.5348,808.2784,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,790.54944,794.9817,794.57874,815.12823,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,794.9817,797.3993,798.20514,816.7399,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,793.36993,796.5934,791.3553,808.68134,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,788.5348,793.7729,785.7143,804.2491,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,788.1319,790.54944,782.0879,807.0696,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,781685,793.7729,785.7143,803.44324,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,790.54944,794.57874,792.96704,805.05493,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,794.17584,787326,790.54944,812.3077,
0.9170674,-0.14493589,0.20049293,0.6214429,0.060356554,-0.2108428,0.037358377,0.2736305,788.93774,785.7143,784.90845,807.0696,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,793.36993,794.57874,789.34064,807.0696,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,797.3993,799.41394,794.17584,812.3077,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,795.78754,794.9817,791.75824,807.47253,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,801.02563,794.17584,786.52014,805.8608,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,799011,792.5641,783.69965,808.2784,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,786.9231,789.34064,782.49084,817.9487,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,784.10254,791.3553,787326,818.7546,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,786.1172,794.9817,793.36993,811.9048,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,786.9231,797.3993,796.5934,810293,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,784.10254,794.17584,793.7729,805.05493,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,785.7143,792.96704,789.7436,807.47253,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,782.0879,795.38464,788.5348,806.6667,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,782.49084,793.7729,789.7436,804.2491,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,786.9231,789.7436,793.7729,806.26373,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,783.2967,789.34064,791.3553,807.8755,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,782.8938,787326,786.9231,807.8755,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,782.8938,788.1319,792.1612,807.0696,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,777.6557,792.1612,798.60803,807.8755,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,781685,794.57874,793.36993,808.68134,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,788.93774,800.2198,792.5641,811.9048,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,788.1319,801.4286,793.36993,817.1429,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,785.7143,800.2198,788.93774,816.7399,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,790.54944,794.57874,788.5348,815.12823,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,792.5641,790.9524,792.5641,816337,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,788.93774,792.96704,796.1905,815.9341,
0.90619653,-0.16220137,0.19542749,0.6214429,0.06701877,-0.2140656,0.052188233,0.2736305,789.34064,794.17584,792.1612,810293,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,787326,792.96704,790.14655,801.4286,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,787326,794.17584,791.75824,804.65204,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,787326,792.1612,786.52014,805.4579,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,786.1172,791.3553,788.93774,809.89014,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,784.10254,790.9524,792.5641,818.3516,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,786.9231,791.75824,788.1319,818.3516,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,787326,790.9524,790.14655,816.7399,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,787.72894,787.72894,795.78754,809.4872,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,795.78754,793.7729,799011,807.47253,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,796.99634,797.8022,797.8022,806.6667,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,796.1905,794.57874,797.8022,807.0696,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,796.5934,797.8022,797.3993,810293,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,794.57874,795.38464,790.14655,804.65204,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,793.7729,789.7436,787.72894,804.2491,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,793.7729,790.54944,790.54944,810696,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,793.36993,792.1612,789.34064,815.5311,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,788.93774,794.57874,786.9231,811.0989,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,786.52014,792.96704,787.72894,802.6374,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,784.5055,790.9524,787.72894,802.23444,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,779.2674,791.3553,785.31134,798.60803,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,780.87915,793.36993,787326,800.2198,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,783.2967,788.93774,787326,797.8022,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,787.72894,788.1319,788.1319,798.20514,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,795.78754,793.7729,792.5641,809.89014,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,801.4286,794.57874,792.5641,808.68134,
0.90619653,-0.17125283,0.168153,0.6214429,0.08344946,-0.21716334,0.066956595,0.2736305,800.2198,793.7729,790.14655,807.0696,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,790.14655,786.52014,792.5641,807.8755,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,787.72894,786.9231,790.14655,805.8608,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,786.1172,790.14655,786.52014,805.4579,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,781685,782.8938,786.1172,807.8755,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,786.9231,783.69965,789.34064,819.5604,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,787326,794.57874,793.7729,817.9487,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,777.25275,795.78754,792.5641,807.47253,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,777.6557,794.9817,794.17584,813.5165,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,786.9231,798.20514,797.3993,819.9634,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,791.3553,796.99634,802.23444,811.9048,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,793.7729,791.3553,801.4286,810696,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,796.5934,795.38464,794.17584,820.3663,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,794.17584,799.41394,788.93774,817.9487,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,788.5348,794.17584,788.1319,804.65204,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,792.96704,794.9817,790.14655,807.47253,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,796.1905,796.99634,794.17584,816337,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,791.3553,790.54944,792.96704,809.89014,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,792.1612,794.17584,790.14655,805.8608,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,793.36993,795.38464,792.5641,804.2491,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,794.17584,791.3553,796.5934,804.2491,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,785.7143,791.3553,795.78754,803.8461,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,776.8498,789.7436,789.34064,802.6374,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,780.4762,789.7436,788.93774,805.4579,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,788.5348,789.34064,791.3553,808.68134,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,790.54944,786.1172,790.9524,810696,
0.9034852,-0.17125283,0.11276233,0.6214429,0.10462286,-0.21882065,0.086315244,0.2736305,788.93774,788.93774,792.1612,815.5311,
0.8904864,-0.17125283,0.11393517,0.6214429,0.12433088,-0.2160707,0.11106354,0.2736305,782.49084,788.5348,792.96704,807.47253,
0.8904864,-0.17125283,0.11393517,0.6214429,0.12433088,-0.2160707,0.11106354,0.2736305,783.69965,789.34064,794.9817,806.26373,
0.8904864,-0.17125283,0.11393517,0.6214429,0.12433088,-0.2160707,0.11106354,0.2736305,792.96704,799011,798.60803,817.5458,
0.8904864,-0.17125283,0.11393517,0.6214429,0.12433088,-0.2160707,0.11106354,0.2736305,797.3993,801.4286,796.1905,813.5165,
0.8904864,-0.17125283,0.11393517,0.6214429,0.12433088,-0.2160707,0.11106354,0.2736305,790.54944,798.20514,791.3553,804.2491,
0.8904864,-0.17125283,0.11393517,0.6214429,0.12433088,-0.2160707,0.11106354,0.2736305,784.90845,793.36993,790.14655,809.4872,
