EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
20.096,-2.827,-20.214,11.055,-6.746,-21.404,3.249,-16.990,-0.024,1.007,-0.144,-1.434,-0.702,0.671,73.333,30806.000,1.000
15.500,-5.420,-25.873,6.542,-10.128,-20.877,3.542,-5.547,-0.026,1.008,-0.142,-1.495,-0.610,0.732,73.333,30807.000,1.000
10.640,-7.091,-30.597,1.758,-12.800,-18.656,4.339,6.702,-0.028,1.012,-0.142,-1.526,-0.549,0.854,73.333,30808.000,1.000
5.461,-9.090,-33.646,-3.359,-15.250,-16.004,4.395,17.637,-0.027,1.011,-0.141,-1.587,-0.519,0.763,73.333,30809.000,1.000
-0.122,-12.699,-34.248,-8.212,-17.461,-14.114,2.055,25.840,-0.028,1.008,-0.144,-1.587,-0.641,0.824,73.333,30810.000,1.000
-5.059,-17.053,-32.040,-11.639,-18.825,-12.916,-2.258,31.072,-0.027,1.008,-0.145,-1.617,-0.580,0.793,73.333,30811.000,1.000
-7.844,-19.713,-27.167,-12.737,-18.650,-11.158,-6.295,33.907,-0.029,1.008,-0.145,-1.709,-0.641,0.793,73.333,30812.000,1.000
-8.349,-19.384,-20.165,-11.559,-16.743,-7.798,-8.761,34.744,-0.029,1.010,-0.142,-1.556,-0.610,0.671,73.333,30813.000,1.000
-8.222,-17.190,-11.892,-8.860,-13.452,-3.014,-10.643,33.329,-0.027,1.011,-0.146,-1.678,-0.610,0.549,73.333,30814.000,1.000
-8.960,-14.912,-3.233,-5.237,-9.203,2.419,-13.231,29.502,-0.026,1.011,-0.146,-1.770,-0.580,0.427,73.333,30815.000,1.000
-10.182,-12.771,5.128,-0.895,-4.308,8.134,-15.774,23.984,-0.026,1.011,-0.145,-1.801,-0.610,0.549,73.333,30816.000,1.000
-10.258,-9.658,12.570,3.821,0.728,13.932,-16.053,17.989,-0.027,1.010,-0.141,-1.740,-0.671,0.427,73.333,30817.000,1.000
-8.371,-5.252,18.382,8.031,5.036,18.904,-13.099,12.246,-0.028,1.010,-0.145,-1.862,-0.580,0.427,73.333,30818.000,1.000
-5.493,-1.020,21.847,10.626,7.683,21.519,-8.586,6.680,-0.028,1.009,-0.148,-1.831,-0.519,0.275,73.333,30819.000,1.000
-3.203,1.354,22.504,11.040,8.213,20.949,-5.020,1.008,-0.027,1.009,-0.146,-1.740,-0.519,0.366,73.333,30820.000,1.000
-1.959,1.968,20.424,9.739,6.962,18.053,-2.977,-4.652,-0.025,1.008,-0.144,-1.709,-0.488,0.336,73.333,30821.000,1.000
-0.933,2.411,16.291,7.912,4.875,14.619,-0.944,-9.918,-0.026,1.009,-0.143,-1.678,-0.488,0.336,73.333,30822.000,1.000
0.880,3.903,11.330,6.968,3.198,11.778,2.434,-14.574,-0.026,1.008,-0.144,-1.709,-0.366,0.397,73.333,30823.000,1.000
3.900,6.381,7.043,8.171,3.136,9.346,6.774,-18.695,-0.023,1.008,-0.144,-1.831,-0.366,0.458,73.333,30824.000,1.000
7.967,9.106,4.495,11.979,5.116,6.413,10.658,-22.613,-0.026,1.008,-0.146,-1.831,-0.244,0.488,73.333,30825.000,1.000
12.670,11.553,3.587,17.438,8.207,2.370,13.244,-26.731,-0.025,1.006,-0.147,-1.801,-0.244,0.610,73.333,30826.000,1.000
17.486,13.499,3.166,22.585,10.642,-2.564,14.712,-31.067,-0.027,1.004,-0.147,-1.801,-0.092,0.732,73.333,30827.000,1.000
21.626,14.489,2.045,25.746,11.196,-7.662,15.262,-34.680,-0.027,1.005,-0.146,-1.892,-0.031,0.763,73.333,30828.000,1.000
24.004,13.724,-0.150,26.481,10.009,-12.236,14.367,-35.670,-0.027,1.007,-0.145,-1.801,-0.031,0.824,73.333,30829.000,1.000
23.747,10.818,-3.214,25.255,7.951,-15.855,11.531,-32.278,-0.028,1.010,-0.143,-1.709,0.061,0.977,73.333,30830.000,1.000
20.916,6.484,-7.033,22.504,5.518,-18.316,7.580,-24.162,-0.025,1.012,-0.143,-1.831,0.092,1.007,73.333,30831.000,1.000
16.497,2.040,-11.717,18.339,2.653,-19.607,4.422,-12.598,-0.024,1.015,-0.142,-1.892,0.092,1.038,73.333,30832.000,1.000
11.566,-1.748,-17.081,12.988,-0.611,-19.912,3.201,0.266,-0.025,1.014,-0.141,-1.923,0.244,1.007,73.333,30833.000,1.000
6.759,-4.856,-22.031,7.236,-3.661,-19.386,3.206,12.395,-0.028,1.012,-0.144,-2.106,0.275,1.007,73.333,30834.000,1.000
2.633,-7.020,-24.754,2.190,-5.624,-17.828,3.019,22.449,-0.028,1.011,-0.145,-2.136,0.336,1.038,73.333,30835.000,1.000
-0.047,-7.218,-23.838,-1.492,-6.176,-14.824,2.279,29.678,-0.028,1.012,-0.145,-2.228,0.305,0.946,73.333,30836.000,1.000
-0.671,-4.467,-18.992,-3.809,-5.602,-10.172,1.913,33.769,-0.028,1.013,-0.146,-2.350,0.244,0.916,73.333,30837.000,1.000
0.651,0.970,-10.729,-4.796,-3.997,-4.152,2.754,35.055,-0.029,1.012,-0.144,-2.289,0.214,0.854,73.333,30838.000,1.000
2.952,7.246,0.013,-4.202,-0.980,2.473,4.239,34.402,-0.029,1.011,-0.144,-2.319,0.244,0.763,73.333,30839.000,1.000
5.118,12.266,12.001,-1.796,3.729,9.016,5.077,32.793,-0.030,1.012,-0.146,-2.350,0.305,0.732,73.333,30840.000,1.000
6.747,15.382,23.862,2.226,9.758,15.427,5.010,31.056,-0.030,1.012,-0.149,-2.411,0.214,0.763,73.333,30841.000,1.000
7.787,17.010,33.973,6.888,15.879,21.625,4.779,29.414,-0.029,1.011,-0.147,-2.594,0.122,0.793,73.333,30842.000,1.000
7.456,16.799,40.487,10.493,20.327,26.345,4.217,27.108,-0.030,1.011,-0.147,-2.594,0.122,0.763,73.333,30843.000,1.000
4.465,13.485,42.215,11.596,21.842,27.680,1.821,23.029,-0.030,1.010,-0.148,-2.655,0.122,0.793,73.333,30844.000,1.000
-1.163,7.046,39.730,10.233,20.699,25.205,-3.002,17.113,-0.029,1.008,-0.148,-2.533,0.153,0.702,73.333,30845.000,1.000
-6.982,0.146,35.210,8.039,18.578,20.965,-8.041,10.773,-0.026,1.007,-0.145,-2.594,0.031,0.763,73.333,30846.000,1.000
-9.629,-3.552,30.886,6.958,17.198,17.709,-9.750,5.622,-0.024,1.007,-0.144,-2.594,0.153,0.854,73.333,30847.000,1.000
-7.655,-2.614,27.503,7.761,17.004,16.254,-6.733,1.858,-0.024,1.004,-0.145,-2.563,0.122,0.977,73.333,30848.000,1.000
-2.413,1.184,24.302,9.774,17.108,15.023,-1.093,-1.993,-0.025,1.004,-0.144,-2.502,0.183,0.977,73.333,30849.000,1.000
3.705,5.095,20.214,11.818,16.343,12.036,3.940,-7.859,-0.024,1.006,-0.145,-2.441,0.275,1.038,73.333,30850.000,1.000
9.249,7.999,14.884,13.202,14.227,6.998,7.188,-16.542,-0.024,1.008,-0.146,-2.411,0.244,1.129,73.333,30851.000,1.000
14.027,10.671,8.967,13.962,11.177,1.417,9.969,-26.953,-0.023,1.009,-0.148,-2.380,0.214,1.190,73.333,30852.000,1.000
17.968,13.771,3.607,14.441,8.057,-3.216,13.530,-36.807,-0.024,1.011,-0.147,-2.319,0.275,1.221,73.333,30853.000,1.000
20.136,16.249,-0.569,14.695,5.474,-7.037,16.856,-44.025,-0.025,1.011,-0.147,-2.350,0.305,1.160,73.333,30854.000,1.000
19.375,16.455,-3.858,14.368,3.459,-11.192,17.791,-47.414,-0.027,1.013,-0.146,-2.411,0.366,1.190,73.333,30855.000,1.000
15.760,14.342,-7.011,13.017,1.710,-16.013,15.735,-46.460,-0.028,1.012,-0.145,-2.533,0.336,1.160,73.333,30856.000,1.000
10.669,11.513,-10.598,10.429,-0.023,-20.437,12.160,-41.112,-0.027,1.010,-0.143,-2.533,0.336,1.160,73.333,30857.000,1.000
5.306,9.037,-14.701,6.638,-1.809,-23.177,8.473,-31.928,-0.027,1.011,-0.144,-2.563,0.305,1.251,73.333,30858.000,1.000
-0.362,5.998,-18.998,1.709,-3.714,-24.073,4.187,-20.245,-0.027,1.010,-0.146,-2.472,0.305,1.190,73.333,30859.000,1.000
-6.824,0.927,-22.877,-4.192,-5.837,-23.905,-2.081,-7.869,-0.025,1.011,-0.146,-2.472,0.275,1.160,73.333,30860.000,1.000
-13.433,-5.527,-25.334,-10.430,-8.036,-23.061,-9.969,3.613,-0.027,1.010,-0.145,-2.441,0.244,1.129,73.333,30861.000,1.000
-18.452,-10.492,-25.154,-15.972,-9.857,-21.156,-16.883,13.054,-0.025,1.010,-0.145,-2.411,0.214,1.068,73.333,30862.000,1.000
-20.932,-11.733,-21.676,-20.048,-10.880,-18.088,-20.663,19.463,-0.026,1.011,-0.145,-2.472,0.214,0.977,73.333,30863.000,1.000
-21.797,-9.811,-15.410,-22.634,-11.086,-14.628,-21.834,22.006,-0.026,1.009,-0.144,-2.502,0.244,1.129,73.333,30864.000,1.000
-22.566,-7.053,-7.863,-24.231,-10.871,-11.551,-22.408,20.556,-0.025,1.007,-0.144,-2.533,0.336,1.129,73.333,30865.000,1.000
-23.391,-4.970,-0.651,-25.246,-10.627,-8.580,-22.981,16.227,-0.026,1.007,-0.146,-2.686,0.275,1.007,73.333,30866.000,1.000
-22.839,-3.223,5.396,-25.530,-10.249,-4.561,-22.004,11.231,-0.025,1.006,-0.149,-2.655,0.214,0.946,73.333,30867.000,1.000
-19.619,-0.925,10.373,-24.482,-9.121,1.218,-18.090,7.796,-0.024,1.005,-0.147,-2.563,0.122,0.946,73.333,30868.000,1.000
-14.095,1.892,14.738,-21.515,-6.595,8.030,-12.141,6.903,-0.024,1.008,-0.149,-2.502,0.092,0.916,73.333,30869.000,1.000
-7.819,4.567,18.773,-16.479,-2.478,14.308,-6.465,8.046,-0.021,1.008,-0.146,-2.594,0.122,0.854,73.333,30870.000,1.000
-2.032,6.867,22.385,-9.914,2.778,19.099,-2.330,9.963,-0.022,1.008,-0.148,-2.472,0.153,0.916,73.333,30871.000,1.000
2.915,8.997,25.194,-3.023,8.187,22.580,0.738,11.409,-0.025,1.008,-0.145,-2.502,0.092,0.885,73.333,30872.000,1.000
6.797,10.554,26.772,2.643,12.562,25.071,3.138,11.429,-0.022,1.010,-0.145,-2.380,0.214,0.854,73.333,30873.000,1.000
8.737,9.904,26.637,5.666,14.778,25.807,3.437,9.193,-0.022,1.008,-0.142,-2.411,0.214,0.916,73.333,30874.000,1.000
7.889,5.485,24.191,5.363,14.043,23.382,-0.387,4.052,-0.023,1.008,-0.142,-2.502,0.275,0.916,73.333,30875.000,1.000
4.950,-1.916,19.179,2.337,10.405,17.631,-7.713,-3.796,-0.025,1.008,-0.139,-2.563,0.214,0.854,73.333,30876.000,1.000
2.211,-8.934,12.336,-1.591,5.114,10.426,-14.560,-12.824,-0.025,1.008,-0.143,-2.655,0.214,0.854,73.333,30877.000,1.000
1.571,-12.341,5.227,-4.399,0.124,4.188,-16.953,-20.892,-0.024,1.008,-0.146,-2.502,0.153,0.946,73.333,30878.000,1.000
2.785,-11.617,-0.791,-5.171,-3.151,-0.015,-14.407,-26.535,-0.024,1.011,-0.146,-2.563,0.183,0.946,73.333,30879.000,1.000
4.012,-8.606,-5.397,-4.522,-4.627,-2.684,-9.451,-29.335,-0.026,1.012,-0.143,-2.563,0.122,0.824,73.333,30880.000,1.000
3.681,-5.476,-9.302,-3.997,-5.356,-4.789,-4.534,-29.424,-0.027,1.013,-0.144,-2.625,0.092,0.916,73.333,30881.000,1.000
1.396,-3.649,-13.650,-5.088,-6.706,-7.017,-0.371,-27.031,-0.028,1.012,-0.144,-2.686,0.031,0.946,73.333,30882.000,1.000
-2.426,-3.936,-19.080,-8.257,-9.292,-9.659,3.137,-22.195,-0.027,1.009,-0.144,-2.716,0.031,0.977,73.333,30883.000,1.000
-7.161,-6.634,-25.125,-12.637,-12.527,-12.603,5.522,-14.793,-0.028,1.006,-0.148,-2.838,-0.031,0.916,73.333,30884.000,1.000
-12.163,-11.190,-30.636,-16.903,-15.388,-15.347,5.894,-5.182,-0.028,1.003,-0.146,-2.808,-0.061,0.793,73.333,30885.000,1.000
-16.592,-15.915,-34.477,-20.179,-17.263,-17.069,4.218,5.475,-0.027,1.002,-0.146,-2.655,-0.122,0.763,73.333,30886.000,1.000
-19.580,-18.741,-35.853,-22.194,-18.023,-17.059,1.553,15.579,-0.030,1.004,-0.146,-2.594,-0.214,0.763,73.333,30887.000,1.000
-21.084,-18.993,-34.654,-23.215,-17.939,-15.641,-1.503,23.417,-0.030,1.005,-0.143,-2.533,-0.275,0.671,73.333,30888.000,1.000
-22.199,-18.040,-31.646,-23.875,-17.585,-14.289,-5.669,27.567,-0.030,1.007,-0.142,-2.563,-0.183,0.549,73.333,30889.000,1.000
-24.086,-17.658,-28.038,-24.626,-17.384,-14.194,-11.461,27.706,-0.029,1.008,-0.145,-2.625,-0.336,0.549,73.333,30890.000,1.000
-26.789,-18.112,-24.879,-25.412,-17.354,-14.991,-17.409,24.873,-0.027,1.010,-0.148,-2.502,-0.519,0.549,73.333,30891.000,1.000
-29.428,-18.272,-22.785,-26.019,-17.414,-15.366,-20.822,20.661,-0.028,1.009,-0.147,-2.441,-0.549,0.458,73.333,30892.000,1.000
-31.377,-17.434,-21.834,-26.492,-17.720,-14.732,-20.459,16.086,-0.027,1.007,-0.146,-2.472,-0.549,0.519,73.333,30893.000,1.000
-32.692,-16.282,-21.529,-26.974,-18.507,-13.798,-17.797,11.264,-0.027,1.007,-0.149,-2.441,-0.641,0.549,73.333,30894.000,1.000
-33.188,-15.666,-20.962,-27.277,-19.732,-13.400,-15.155,5.953,-0.028,1.007,-0.144,-2.380,-0.610,0.580,73.333,30895.000,1.000
-31.823,-15.078,-19.258,-26.850,-20.975,-13.280,-13.101,0.191,-0.025,1.004,-0.148,-2.319,-0.580,0.580,73.333,30896.000,1.000
-27.564,-12.969,-15.813,-25.041,-21.392,-12.208,-10.325,-5.381,-0.023,1.002,-0.148,-2.319,-0.580,0.641,73.333,30897.000,1.000
-20.780,-8.451,-10.213,-21.375,-19.788,-9.186,-5.930,-9.687,-0.021,1.004,-0.146,-2.258,-0.580,0.732,73.333,30898.000,1.000
-13.487,-2.457,-2.523,-16.000,-15.397,-4.493,-1.214,-12.124,-0.021,1.006,-0.147,-2.106,-0.549,0.977,73.333,30899.000,1.000
-7.794,3.100,6.274,-9.828,-8.737,0.562,1.464,-13.284,-0.020,1.007,-0.149,-2.167,-0.488,0.977,73.333,30900.000,1.000
-4.037,7.290,14.619,-3.840,-1.306,4.882,1.384,-14.439,-0.021,1.010,-0.146,-2.075,-0.458,1.068,73.333,30901.000,1.000
-0.787,10.660,21.186,1.706,5.464,8.144,0.193,-16.621,-0.024,1.013,-0.147,-2.136,-0.336,1.068,73.333,30902.000,1.000
3.532,13.918,25.407,7.300,10.892,10.219,-0.121,-20.248,-0.025,1.011,-0.146,-2.228,-0.458,1.068,73.333,30903.000,1.000
9.451,17.030,27.544,13.660,15.120,10.785,0.896,-24.951,-0.025,1.011,-0.147,-2.289,-0.366,1.160,73.333,30904.000,1.000
16.605,19.717,28.317,21.073,18.706,9.758,2.623,-29.406,-0.027,1.008,-0.147,-2.289,-0.366,1.190,73.333,30905.000,1.000
24.330,22.150,28.177,28.885,21.915,7.739,5.011,-31.762,-0.027,1.008,-0.148,-2.228,-0.397,1.099,73.333,30906.000,1.000
31.703,24.662,26.863,35.563,24.319,5.705,8.939,-30.565,-0.026,1.010,-0.150,-2.228,-0.366,0.977,73.333,30907.000,1.000
37.125,26.736,23.707,39.356,25.109,4.134,14.630,-25.454,-0.029,1.009,-0.155,-2.136,-0.397,0.854,73.333,30908.000,1.000
38.518,26.707,18.219,39.014,23.619,2.527,20.243,-17.285,-0.030,1.011,-0.149,-2.167,-0.336,0.763,73.333,30909.000,1.000
34.610,23.030,10.424,34.230,19.658,0.109,22.955,-7.644,-0.030,1.016,-0.149,-2.136,-0.488,0.580,73.333,30910.000,1.000
26.276,16.127,1.092,25.946,13.818,-2.906,21.729,2.136,-0.031,1.019,-0.149,-2.258,-0.488,0.549,73.333,30911.000,1.000
16.503,8.780,-8.111,16.427,7.685,-5.117,18.486,11.620,-0.031,1.020,-0.149,-2.594,-0.458,0.458,73.333,30912.000,1.000
8.717,4.188,-15.059,8.520,3.324,-5.262,16.094,20.772,-0.032,1.019,-0.147,-2.716,-0.702,0.305,73.333,30913.000,1.000
4.692,3.363,-18.255,4.098,1.978,-3.554,15.471,28.946,-0.031,1.016,-0.150,-2.930,-0.641,0.214,73.333,30914.000,1.000
3.849,4.607,-17.805,2.921,3.093,-1.508,15.180,34.749,-0.028,1.014,-0.148,-3.082,-0.763,0.092,73.333,30915.000,1.000
4.378,5.440,-15.244,3.184,4.839,-0.526,13.656,37.007,-0.028,1.015,-0.146,-3.174,-0.793,-0.092,73.333,30916.000,1.000
4.736,4.622,-12.255,3.188,5.655,-0.841,10.947,35.703,-0.026,1.015,-0.148,-3.296,-0.732,-0.183,73.333,30917.000,1.000
3.950,2.256,-9.634,2.366,5.170,-1.940,7.831,31.763,-0.026,1.014,-0.147,-3.448,-0.580,0.000,73.333,30918.000,1.000
1.174,-1.289,-7.321,0.919,3.798,-3.539,4.063,26.077,-0.023,1.016,-0.144,-3.510,-0.549,-0.031,73.333,30919.000,1.000
-4.031,-5.668,-5.026,-1.030,1.886,-5.594,-1.328,19.020,-0.021,1.017,-0.146,-3.601,-0.549,0.061,73.333,30920.000,1.000
-10.840,-9.831,-2.602,-3.618,-0.507,-7.448,-8.043,10.891,-0.021,1.015,-0.144,-3.693,-0.458,0.061,73.333,30921.000,1.000
-17.154,-11.975,0.091,-6.665,-3.066,-7.661,-13.837,2.561,-0.020,1.014,-0.143,-4.059,-0.305,0.275,73.333,30922.000,1.000
-20.960,-11.007,3.239,-9.435,-4.991,-5.229,-16.487,-4.690,-0.020,1.010,-0.145,-4.181,-0.061,0.397,73.333,30923.000,1.000
-21.641,-7.756,6.759,-11.218,-5.609,-0.810,-15.942,-10.066,-0.019,1.010,-0.145,-4.395,0.122,0.549,73.333,30924.000,1.000
-19.801,-4.040,10.195,-11.812,-4.901,3.880,-13.756,-13.594,-0.018,1.006,-0.141,-4.395,0.183,0.641,73.333,30925.000,1.000
-16.144,-0.663,13.131,-11.238,-3.203,7.847,-10.680,-15.602,-0.021,1.003,-0.140,-4.425,0.336,0.824,73.333,30926.000,1.000
-10.941,3.123,15.623,-9.189,-0.572,11.468,-5.823,-16.274,-0.022,1.003,-0.141,-4.333,0.641,0.824,73.333,30927.000,1.000
-4.621,8.103,17.986,-5.169,3.181,15.267,1.487,-15.933,-0.022,1.004,-0.143,-4.211,0.610,0.885,73.333,30928.000,1.000
1.507,13.444,20.060,0.628,7.684,18.518,9.642,-15.641,-0.023,1.003,-0.140,-4.242,0.671,1.129,73.333,30929.000,1.000
5.824,17.154,21.047,6.954,11.679,19.613,15.557,-16.956,-0.027,1.003,-0.139,-4.242,0.763,1.068,73.333,30930.000,1.000
7.953,18.150,20.252,12.381,13.831,17.720,17.657,-20.692,-0.028,1.001,-0.142,-4.211,0.793,1.068,73.333,30931.000,1.000
9.093,17.113,17.698,16.209,13.652,13.507,17.181,-26.112,-0.029,1.003,-0.142,-4.242,0.702,1.190,73.333,30932.000,1.000
10.445,15.069,13.903,18.359,11.551,8.185,16.199,-31.368,-0.029,1.002,-0.139,-4.150,0.702,1.068,73.333,30933.000,1.000
11.815,11.927,9.269,18.818,8.313,2.471,15.295,-34.424,-0.028,1.001,-0.142,-4.059,0.671,0.977,73.333,30934.000,1.000
12.225,7.210,3.828,17.581,4.745,-3.107,13.931,-33.576,-0.030,1.001,-0.141,-3.998,0.641,0.946,73.333,30935.000,1.000
11.417,1.791,-2.326,14.955,1.651,-7.345,12.436,-27.664,-0.027,1.002,-0.142,-4.028,0.641,0.763,73.333,30936.000,1.000
9.954,-2.221,-8.430,11.614,-0.114,-8.677,12.270,-16.427,-0.029,1.002,-0.140,-3.754,0.732,0.671,73.333,30937.000,1.000
8.036,-3.537,-13.143,8.256,0.114,-6.591,14.124,-1.017,-0.026,1.003,-0.140,-3.845,0.641,0.641,73.333,30938.000,1.000
5.131,-2.953,-15.417,5.223,2.330,-2.313,16.684,15.958,-0.025,1.004,-0.139,-3.754,0.519,0.610,73.333,30939.000,1.000
1.048,-2.280,-15.249,2.487,5.688,2.257,17.954,31.442,-0.026,1.007,-0.136,-3.754,0.641,0.641,73.333,30940.000,1.000
-3.158,-2.409,-13.571,-0.015,8.919,6.037,17.510,43.269,-0.026,1.006,-0.136,-3.754,0.763,0.671,73.333,30941.000,1.000
-5.850,-2.859,-11.537,-2.129,10.969,8.955,16.713,50.576,-0.027,1.008,-0.138,-3.662,0.702,0.763,73.333,30942.000,1.000
-6.345,-3.033,-9.841,-3.644,11.411,10.990,16.585,53.373,-0.027,1.008,-0.136,-3.510,0.641,0.702,73.333,30943.000,1.000
-5.616,-3.279,-8.509,-4.660,10.397,11.585,16.116,52.165,-0.026,1.009,-0.138,-3.540,0.671,0.854,73.333,30944.000,1.000
-5.385,-4.454,-7.229,-5.694,8.299,10.238,13.288,47.850,-0.026,1.010,-0.140,-3.510,0.763,0.946,73.333,30945.000,1.000
-6.559,-6.702,-5.668,-7.221,5.551,7.456,7.580,41.655,-0.025,1.010,-0.140,-3.510,0.702,1.007,73.333,30946.000,1.000
-8.650,-9.131,-3.472,-9.111,2.769,4.714,0.714,34.923,-0.027,1.011,-0.138,-3.510,0.793,1.129,73.333,30947.000,1.000
-10.729,-11.031,-0.412,-10.782,0.603,3.241,-5.401,28.578,-0.025,1.013,-0.140,-3.540,0.824,1.099,73.333,30948.000,1.000
-12.596,-12.991,3.111,-11.920,-0.776,2.901,-10.872,22.527,-0.028,1.016,-0.137,-3.510,0.793,1.160,73.333,30949.000,1.000
-14.471,-15.907,6.125,-12.670,-1.741,2.675,-17.010,16.009,-0.030,1.013,-0.139,-3.479,0.793,1.251,73.333,30950.000,1.000
-15.708,-18.975,8.021,-13.068,-2.542,2.332,-23.404,8.862,-0.028,1.013,-0.140,-3.418,0.702,1.221,73.333,30951.000,1.000
-14.705,-19.653,9.254,-12.597,-2.721,3.060,-27.085,2.115,-0.028,1.012,-0.140,-3.387,0.671,1.312,73.333,30952.000,1.000
-10.421,-15.959,10.973,-10.422,-1.287,6.169,-25.170,-2.843,-0.028,1.012,-0.141,-3.387,0.671,1.404,73.333,30953.000,1.000
-3.559,-8.366,13.924,-6.121,2.344,11.478,-17.723,-5.542,-0.028,1.011,-0.144,-3.265,0.610,1.373,73.333,30954.000,1.000
4.010,0.659,17.454,-0.343,7.381,17.075,-7.571,-7.010,-0.028,1.010,-0.141,-3.387,0.427,1.434,73.333,30955.000,1.000
10.690,8.505,19.560,5.349,11.737,20.469,2.182,-9.143,-0.030,1.012,-0.146,-3.143,0.488,1.282,73.333,30956.000,1.000
15.754,13.605,18.274,9.408,13.336,20.017,9.859,-13.263,-0.029,1.013,-0.143,-3.143,0.397,1.160,73.333,30957.000,1.000
18.938,15.407,13.230,11.231,11.504,15.572,14.833,-19.079,-0.027,1.013,-0.140,-3.235,0.427,1.129,73.333,30958.000,1.000
20.053,13.938,5.822,11.279,7.182,8.171,16.612,-24.971,-0.029,1.012,-0.140,-3.174,0.397,1.160,73.333,30959.000,1.000
19.142,9.840,-2.015,10.430,1.972,-0.566,15.173,-29.169,-0.026,1.011,-0.139,-3.143,0.275,1.129,73.333,30960.000,1.000
16.906,4.681,-8.945,9.337,-2.811,-8.824,12.052,-30.645,-0.024,1.009,-0.136,-3.235,0.275,1.099,73.333,30961.000,1.000
14.592,0.429,-14.431,8.385,-6.283,-15.066,9.946,-29.038,-0.022,1.009,-0.140,-3.204,0.244,1.160,73.333,30962.000,1.000
13.083,-1.937,-18.314,7.870,-7.728,-18.634,10.461,-24.070,-0.021,1.006,-0.145,-3.113,0.305,1.221,73.333,30963.000,1.000
12.125,-3.157,-20.514,7.823,-6.739,-19.885,12.529,-15.472,-0.022,1.006,-0.140,-2.960,0.244,1.221,73.333,30964.000,1.000
10.732,-4.630,-21.103,7.795,-3.597,-19.510,13.695,-3.467,-0.024,1.004,-0.139,-2.899,0.305,1.251,73.333,30965.000,1.000
8.360,-6.686,-20.438,7.085,0.726,-17.654,12.922,10.897,-0.023,1.007,-0.140,-2.838,0.214,1.282,73.333,30966.000,1.000
5.407,-8.193,-18.879,5.330,5.079,-13.881,11.548,25.847,-0.022,1.007,-0.140,-2.930,0.336,1.373,73.333,30967.000,1.000
2.653,-7.803,-16.276,2.971,8.818,-8.059,11.417,39.253,-0.021,1.008,-0.140,-2.808,0.458,1.373,73.333,30968.000,1.000
0.361,-5.436,-12.209,0.922,11.781,-1.238,12.631,49.067,-0.020,1.008,-0.141,-2.655,0.336,1.434,73.333,30969.000,1.000
-1.836,-2.350,-6.903,-0.424,13.581,4.759,13.717,53.826,-0.020,1.007,-0.141,-2.594,0.397,1.526,73.333,30970.000,1.000
-4.120,0.244,-1.431,-1.637,13.412,8.854,13.722,53.203,-0.019,1.006,-0.138,-2.563,0.366,1.617,73.333,30971.000,1.000
-6.136,2.046,3.116,-3.630,10.749,11.349,13.028,48.100,-0.020,1.007,-0.139,-2.625,0.427,1.617,73.333,30972.000,1.000
-7.602,3.121,6.443,-6.751,6.063,12.929,11.917,40.084,-0.024,1.006,-0.141,-2.563,0.458,1.526,73.333,30973.000,1.000
-8.663,3.242,9.101,-10.394,0.805,13.780,9.466,30.735,-0.028,1.006,-0.140,-2.411,0.397,1.373,73.333,30974.000,1.000
-9.345,2.217,11.874,-13.340,-3.285,14.019,4.775,21.415,-0.027,1.007,-0.139,-2.472,0.366,1.221,73.333,30975.000,1.000
-9.081,0.621,15.136,-14.488,-4.982,14.314,-1.162,13.205,-0.029,1.007,-0.138,-2.411,0.275,1.129,73.333,30976.000,1.000
-7.364,-0.404,18.660,-13.548,-4.082,15.350,-5.876,6.557,-0.028,1.009,-0.138,-2.533,0.122,0.946,73.333,30977.000,1.000
-4.729,-0.261,22.035,-11.121,-1.276,16.908,-7.888,1.125,-0.029,1.007,-0.143,-2.563,0.092,0.885,73.333,30978.000,1.000
-2.592,0.538,25.141,-8.103,2.466,17.974,-8.144,-3.772,-0.028,1.010,-0.139,-2.472,-0.031,0.824,73.333,30979.000,1.000
-2.007,1.072,27.881,-5.187,6.248,17.753,-8.659,-8.567,-0.028,1.009,-0.137,-2.502,-0.122,0.641,73.333,30980.000,1.000
-2.663,1.139,29.673,-2.890,9.201,16.508,-10.003,-13.238,-0.027,1.008,-0.139,-2.502,-0.244,0.641,73.333,30981.000,1.000
-3.258,1.378,29.676,-1.655,10.610,15.288,-10.830,-17.591,-0.024,1.010,-0.140,-2.502,-0.275,0.549,73.333,30982.000,1.000
-2.993,2.195,27.484,-1.747,10.230,14.685,-9.989,-21.661,-0.022,1.008,-0.139,-2.380,-0.397,0.427,73.333,30983.000,1.000
-2.371,3.022,23.385,-3.100,8.360,14.154,-8.109,-25.612,-0.021,1.008,-0.138,-2.441,-0.610,0.366,73.333,30984.000,1.000
-2.307,3.034,17.942,-5.270,5.506,12.656,-6.582,-29.343,-0.022,1.011,-0.140,-2.533,-0.549,0.305,73.333,30985.000,1.000
-2.889,2.247,11.442,-7.603,1.989,9.690,-5.549,-32.315,-0.023,1.012,-0.143,-2.533,-0.519,0.244,73.333,30986.000,1.000
-3.424,1.360,3.821,-9.534,-2.086,5.513,-3.713,-33.780,-0.020,1.013,-0.143,-2.655,-0.488,0.275,73.333,30987.000,1.000
