Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,Elements
1.2935717,0.90676796,0.56486356,1.3554145,0.9515657,0.3516219,0.18414801,1.2174317,1.0499032,0.20258944,0.43505904,0.9987081,0.6085637,0.12908314,0.3322432,0.9840849,0.060318924,-0.19389173,0.17062251,0.16355403,828.4249,772.4176,781685,839304,-0.2132568359375,-0.0281982421875,0.992431640625,1.51031494140625,-4.702911376953125,-1.592559814453125,
1.2935717,0.90676796,0.56486356,1.3554145,0.9515657,0.3516219,0.18414801,1.2174317,1.0499032,0.20258944,0.43505904,0.9987081,0.6085637,0.12908314,0.3322432,0.9840849,0.060318924,-0.19389173,0.17062251,0.16355403,832.0513,772.8205,788.93774,843.3333,-0.2132568359375,-0.0281982421875,0.992431640625,1.51031494140625,-4.702911376953125,-1.592559814453125,
1.2935717,0.90676796,0.56486356,1.3554145,0.9515657,0.3516219,0.18414801,1.2174317,1.0499032,0.20258944,0.43505904,0.9987081,0.6085637,0.12908314,0.3322432,0.9840849,0.060318924,-0.19389173,0.17062251,0.16355403,834.0659,774.43225,786.9231,836.08057,-0.2132568359375,-0.0281982421875,0.992431640625,1.51031494140625,-4.702911376953125,-1.592559814453125,
1.2935717,0.90676796,0.56486356,1.3554145,0.9515657,0.3516219,0.18414801,1.2174317,1.0499032,0.20258944,0.43505904,0.9987081,0.6085637,0.12908314,0.3322432,0.9840849,0.060318924,-0.19389173,0.17062251,0.16355403,823.1868,780.4762,794.17584,834.0659,-0.2132568359375,-0.0281982421875,0.992431640625,1.51031494140625,-4.702911376953125,-1.592559814453125,
1.2935717,0.90676796,0.56486356,1.3554145,0.9515657,0.3516219,0.18414801,1.2174317,1.0499032,0.20258944,0.43505904,0.9987081,0.6085637,0.12908314,0.3322432,0.9840849,0.060318924,-0.19389173,0.17062251,0.16355403,822381,783.2967,796.1905,833663,-0.2130126953125,-0.0299072265625,0.9866943359375,1.532745361328125,-4.11224365234375,-2.175750732421875,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,820.7692,780.87915,789.7436,826.4103,-0.2130126953125,-0.0299072265625,0.9866943359375,1.532745361328125,-4.11224365234375,-2.175750732421875,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,812.3077,778.0586,792.1612,827619,-0.2130126953125,-0.0299072265625,0.9866943359375,1.532745361328125,-4.11224365234375,-2.175750732421875,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,816.7399,775.64105,787326,826.8132,-0.2130126953125,-0.0299072265625,0.9866943359375,1.532745361328125,-4.11224365234375,-2.175750732421875,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,821978,779.2674,783.69965,826.0073,-0.2130126953125,-0.0299072265625,0.9866943359375,1.532745361328125,-4.11224365234375,-2.175750732421875,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,815.5311,781.28204,785.7143,822381,-0.2130126953125,-0.0299072265625,0.9866943359375,1.532745361328125,-4.11224365234375,-2.175750732421875,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,815.5311,783.2967,788.93774,822.7839,-0.2130126953125,-0.0299072265625,0.9866943359375,1.532745361328125,-4.11224365234375,-2.175750732421875,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,817.1429,787326,795.78754,827.2161,-0.2130126953125,-0.0299072265625,0.9866943359375,1.532745361328125,-4.11224365234375,-2.175750732421875,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,813.1135,786.1172,792.5641,817.5458,-0.2130126953125,-0.0299072265625,0.9866943359375,1.532745361328125,-4.11224365234375,-2.175750732421875,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,805.05493,783.69965,791.3553,819.15753,-0.2130126953125,-0.0299072265625,0.9866943359375,1.532745361328125,-4.11224365234375,-2.175750732421875,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,801.02563,783.69965,794.17584,822381,-0.2130126953125,-0.0299072265625,0.9866943359375,1.532745361328125,-4.11224365234375,-2.175750732421875,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,797.3993,781685,791.75824,816.7399,-0.2130126953125,-0.0299072265625,0.9866943359375,1.532745361328125,-4.11224365234375,-2.175750732421875,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,801.8315,784.10254,794.17584,825.2015,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,811.50183,784.90845,795.38464,828022,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,809.89014,788.1319,797.3993,819.15753,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,807.8755,789.7436,795.78754,815.9341,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,806.26373,786.9231,796.5934,816337,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,804.65204,785.31134,794.17584,820.3663,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,804.65204,784.10254,792.1612,812.71063,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,804.2491,786.9231,794.9817,809.4872,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,802.6374,786.9231,796.1905,818.3516,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,800.2198,783.2967,791.3553,809.0842,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,801.02563,781.28204,779.2674,803.0403,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,803.44324,782.8938,782.0879,814.3223,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,803.44324,784.5055,791.3553,811.9048,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,802.23444,788.5348,789.7436,803.44324,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.92520356,0.50404763,1.3554145,0.9515657,0.35374874,0.16699104,1.2174317,1.0499032,0.21042503,0.3990575,0.9987081,0.6085637,0.15154071,0.27906233,0.9840849,0.060318924,-0.23665644,0.14604637,0.16355403,800.6227,791.3553,792.1612,808.68134,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,803.8461,791.3553,795.38464,818.3516,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,800.6227,789.7436,792.96704,815.5311,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,794.9817,784.5055,792.1612,804.65204,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,798.60803,784.10254,785.7143,799011,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,794.9817,779.2674,776.8498,796.99634,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,790.54944,776.4469,780.87915,797.8022,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,797.8022,783.2967,785.7143,809.0842,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,799.81683,785.31134,786.1172,811.0989,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,796.99634,787.72894,785.31134,804.2491,-0.21514892578125,-0.03082275390625,0.99041748046875,1.4654541015625,-4.224395751953125,-2.213134765625,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,799.81683,788.1319,781.28204,799.41394,-0.21197509765625,-0.0296630859375,0.9927978515625,1.562652587890625,-4.314117431640625,-1.637420654296875,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,802.6374,789.7436,782.0879,794.17584,-0.21197509765625,-0.0296630859375,0.9927978515625,1.562652587890625,-4.314117431640625,-1.637420654296875,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,804.2491,790.9524,780.4762,799011,-0.21197509765625,-0.0296630859375,0.9927978515625,1.562652587890625,-4.314117431640625,-1.637420654296875,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,806.26373,790.9524,780.87915,799011,-0.21197509765625,-0.0296630859375,0.9927978515625,1.562652587890625,-4.314117431640625,-1.637420654296875,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,810696,791.3553,787.72894,796.5934,-0.21197509765625,-0.0296630859375,0.9927978515625,1.562652587890625,-4.314117431640625,-1.637420654296875,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,806.6667,786.52014,789.34064,796.99634,-0.21197509765625,-0.0296630859375,0.9927978515625,1.562652587890625,-4.314117431640625,-1.637420654296875,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,806.6667,788.1319,783.2967,796.1905,-0.21197509765625,-0.0296630859375,0.9927978515625,1.562652587890625,-4.314117431640625,-1.637420654296875,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,807.8755,788.93774,774.0293,797.8022,-0.21197509765625,-0.0296630859375,0.9927978515625,1.562652587890625,-4.314117431640625,-1.637420654296875,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,804.65204,781.28204,768.7912,794.57874,-0.21197509765625,-0.0296630859375,0.9927978515625,1.562652587890625,-4.314117431640625,-1.637420654296875,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,801.4286,776.8498,769.59705,792.5641,-0.21197509765625,-0.0296630859375,0.9927978515625,1.562652587890625,-4.314117431640625,-1.637420654296875,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,803.8461,774.43225,772.01465,796.5934,-0.21197509765625,-0.0296630859375,0.9927978515625,1.562652587890625,-4.314117431640625,-1.637420654296875,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,804.65204,778.0586,778.46155,802.23444,-0.21197509765625,-0.0296630859375,0.9927978515625,1.562652587890625,-4.314117431640625,-1.637420654296875,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,799.81683,782.8938,778.86444,791.3553,-0.21112060546875,-0.03021240234375,0.98876953125,1.502838134765625,-4.0972900390625,-1.966400146484375,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,807.8755,785.31134,776.04395,791.3553,-0.21112060546875,-0.03021240234375,0.98876953125,1.502838134765625,-4.0972900390625,-1.966400146484375,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,819.9634,786.1172,778.86444,805.8608,-0.21112060546875,-0.03021240234375,0.98876953125,1.502838134765625,-4.0972900390625,-1.966400146484375,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,820.3663,786.1172,782.8938,807.47253,-0.21112060546875,-0.03021240234375,0.98876953125,1.502838134765625,-4.0972900390625,-1.966400146484375,
1.2935717,0.94250077,0.45493814,1.3554145,0.9515657,0.3553207,0.14539717,1.2174317,1.0499032,0.21471998,0.3598459,0.9987081,0.6085637,0.17435826,0.22121286,0.9840849,0.060318924,-0.26647207,0.11011547,0.16355403,814.3223,784.5055,782.8938,804.2491,-0.21112060546875,-0.03021240234375,0.98876953125,1.502838134765625,-4.0972900390625,-1.966400146484375,
1.2935717,0.949941,0.4210479,1.3554145,0.9515657,0.36070806,0.12164816,1.2174317,1.0499032,0.23022336,0.36056632,0.9987081,0.6085637,0.18857548,0.16143139,0.9840849,0.060318924,-0.28945494,0.05769323,0.16355403,815.12823,784.10254,778.46155,812.71063,-0.21112060546875,-0.03021240234375,0.98876953125,1.502838134765625,-4.0972900390625,-1.966400146484375,
1.2935717,0.949941,0.4210479,1.3554145,0.9515657,0.36070806,0.12164816,1.2174317,1.0499032,0.23022336,0.36056632,0.9987081,0.6085637,0.18857548,0.16143139,0.9840849,0.060318924,-0.28945494,0.05769323,0.16355403,817.5458,783.2967,775.2381,819.5604,-0.21112060546875,-0.03021240234375,0.98876953125,1.502838134765625,-4.0972900390625,-1.966400146484375,
1.2935717,0.949941,0.4210479,1.3554145,0.9515657,0.36070806,0.12164816,1.2174317,1.0499032,0.23022336,0.36056632,0.9987081,0.6085637,0.18857548,0.16143139,0.9840849,0.060318924,-0.28945494,0.05769323,0.16355403,817.5458,783.69965,777.25275,809.89014,-0.21112060546875,-0.03021240234375,0.98876953125,1.502838134765625,-4.0972900390625,-1.966400146484375,
1.2935717,0.949941,0.4210479,1.3554145,0.9515657,0.36070806,0.12164816,1.2174317,1.0499032,0.23022336,0.36056632,0.9987081,0.6085637,0.18857548,0.16143139,0.9840849,0.060318924,-0.28945494,0.05769323,0.16355403,812.3077,784.10254,780.4762,805.05493,-0.21112060546875,-0.03021240234375,0.98876953125,1.502838134765625,-4.0972900390625,-1.966400146484375,
1.2935717,0.949941,0.4210479,1.3554145,0.9515657,0.36070806,0.12164816,1.2174317,1.0499032,0.23022336,0.36056632,0.9987081,0.6085637,0.18857548,0.16143139,0.9840849,0.060318924,-0.28945494,0.05769323,0.16355403,806.6667,779.2674,783.2967,799.41394,-0.21112060546875,-0.03021240234375,0.98876953125,1.502838134765625,-4.0972900390625,-1.966400146484375,
1.2935717,0.949941,0.4210479,1.3554145,0.9515657,0.36070806,0.12164816,1.2174317,1.0499032,0.23022336,0.36056632,0.9987081,0.6085637,0.18857548,0.16143139,0.9840849,0.060318924,-0.28945494,0.05769323,0.16355403,808.68134,778.86444,784.10254,797.3993,-0.21112060546875,-0.03021240234375,0.98876953125,1.502838134765625,-4.0972900390625,-1.966400146484375,
1.2935717,0.949941,0.4210479,1.3554145,0.9515657,0.36070806,0.12164816,1.2174317,1.0499032,0.23022336,0.36056632,0.9987081,0.6085637,0.18857548,0.16143139,0.9840849,0.060318924,-0.28945494,0.05769323,0.16355403,805.4579,781.28204,783.2967,796.99634,-0.21112060546875,-0.03021240234375,0.98876953125,1.502838134765625,-4.0972900390625,-1.966400146484375,
1.2935717,0.949941,0.4210479,1.3554145,0.9515657,0.36070806,0.12164816,1.2174317,1.0499032,0.23022336,0.36056632,0.9987081,0.6085637,0.18857548,0.16143139,0.9840849,0.060318924,-0.28945494,0.05769323,0.16355403,799011,778.86444,779.2674,793.36993,-0.21441650390625,-0.0262451171875,0.98651123046875,1.60003662109375,-4.149627685546875,-1.622467041015625,
1.2935717,0.949941,0.4210479,1.3554145,0.9515657,0.36070806,0.12164816,1.2174317,1.0499032,0.23022336,0.36056632,0.9987081,0.6085637,0.18857548,0.16143139,0.9840849,0.060318924,-0.28945494,0.05769323,0.16355403,793.7729,776.04395,774.43225,791.75824,-0.21441650390625,-0.0262451171875,0.98651123046875,1.60003662109375,-4.149627685546875,-1.622467041015625,
1.2935717,0.949941,0.4210479,1.3554145,0.9515657,0.36070806,0.12164816,1.2174317,1.0499032,0.23022336,0.36056632,0.9987081,0.6085637,0.18857548,0.16143139,0.9840849,0.060318924,-0.28945494,0.05769323,0.16355403,791.75824,780.87915,777.25275,798.20514,-0.21441650390625,-0.0262451171875,0.98651123046875,1.60003662109375,-4.149627685546875,-1.622467041015625,
1.2935717,0.949941,0.4210479,1.3554145,0.9515657,0.36070806,0.12164816,1.2174317,1.0499032,0.23022336,0.36056632,0.9987081,0.6085637,0.18857548,0.16143139,0.9840849,0.060318924,-0.28945494,0.05769323,0.16355403,797.8022,787326,782.0879,807.47253,-0.21441650390625,-0.0262451171875,0.98651123046875,1.60003662109375,-4.149627685546875,-1.622467041015625,
1.2935717,0.949941,0.4210479,1.3554145,0.9515657,0.36070806,0.12164816,1.2174317,1.0499032,0.23022336,0.36056632,0.9987081,0.6085637,0.18857548,0.16143139,0.9840849,0.060318924,-0.28945494,0.05769323,0.16355403,794.57874,788.93774,783.2967,808.68134,-0.21441650390625,-0.0262451171875,0.98651123046875,1.60003662109375,-4.149627685546875,-1.622467041015625,
1.2935717,0.949941,0.4210479,1.3554145,0.9515657,0.36070806,0.12164816,1.2174317,1.0499032,0.23022336,0.36056632,0.9987081,0.6085637,0.18857548,0.16143139,0.9840849,0.060318924,-0.28945494,0.05769323,0.16355403,791.75824,786.9231,778.86444,805.05493,-0.21441650390625,-0.0262451171875,0.98651123046875,1.60003662109375,-4.149627685546875,-1.622467041015625,
1.2935717,0.949941,0.4210479,1.3554145,0.9515657,0.36070806,0.12164816,1.2174317,1.0499032,0.23022336,0.36056632,0.9987081,0.6085637,0.18857548,0.16143139,0.9840849,0.060318924,-0.28945494,0.05769323,0.16355403,789.7436,782.0879,779.2674,801.02563,-0.21441650390625,-0.0262451171875,0.98651123046875,1.60003662109375,-4.149627685546875,-1.622467041015625,
